Itemset,Size,Support_Count,Support_Percentage,Support_Decimal
"('IVORY KITCHEN SCALES', 'REGENCY CAKESTAND 3 TIER')",2,105,0.7462686567164178,0.007462686567164179
"('HOT BATHS METAL SIGN',)",1,443,3.148542999289268,0.03148542999289268
"('COOK WITH WINE METAL SIGN', 'HOT BATHS METAL SIGN')",2,111,0.7889125799573561,0.00788912579957356
"('HOT BATHS METAL SIGN', 'LADIES & GENTLEMEN METAL SIGN')",2,111,0.7889125799573561,0.00788912579957356
"('HOT BATHS METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,113,0.8031272210376688,0.008031272210376687
"('BATHROOM METAL SIGN', 'HOT BATHS METAL SIGN')",2,126,0.8955223880597015,0.008955223880597015
"('HOT BATHS METAL SIGN', 'NO SINGING METAL SIGN')",2,130,0.9239516702203269,0.00923951670220327
"('HOT BATHS METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,132,0.9381663113006397,0.009381663113006396
"('GIN + TONIC DIET METAL SIGN', 'HOT BATHS METAL SIGN')",2,145,1.0305614783226724,0.010305614783226724
"('HAND OVER THE CHOCOLATE   SIGN', 'HOT BATHS METAL SIGN')",2,154,1.0945273631840797,0.010945273631840797
"('WICKER STAR',)",1,443,3.148542999289268,0.03148542999289268
"('HEART OF WICKER SMALL', 'WICKER STAR')",2,128,0.9097370291400142,0.009097370291400142
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WICKER STAR')",2,140,0.9950248756218906,0.009950248756218905
"('HEART OF WICKER LARGE', 'WICKER STAR')",2,236,1.6773276474769012,0.016773276474769012
"('BLUE 3 PIECE MINI DOTS CUTLERY SET',)",1,444,3.1556503198294243,0.03155650319829424
"('BLUE 3 PIECE MINI DOTS CUTLERY SET', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,104,0.7391613361762616,0.0073916133617626155
"('BLUE 3 PIECE MINI DOTS CUTLERY SET', 'LUNCH BAG RED SPOTTY')",2,104,0.7391613361762616,0.0073916133617626155
"('BLUE 3 PIECE MINI DOTS CUTLERY SET', 'RED 3 PIECE MINI DOTS CUTLERY SET')",2,295,2.0966595593461266,0.020966595593461264
"('RETRO SPOT LARGE MILK JUG',)",1,445,3.1627576403695805,0.031627576403695803
"('PACK OF 72 RETRO SPOT CAKE CASES', 'RETRO SPOT LARGE MILK JUG')",2,107,0.7604832977967306,0.007604832977967307
"('RETRO SPOT LARGE MILK JUG', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,121,0.8599857853589197,0.008599857853589197
"('VINTAGE UNION JACK CUSHION COVER',)",1,446,3.169864960909737,0.03169864960909737
"('VINTAGE UNION JACK BUNTING', 'VINTAGE UNION JACK CUSHION COVER')",2,140,0.9950248756218906,0.009950248756218905
"('VINTAGE UNION JACK CUSHION COVER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,151,1.0732054015636106,0.010732054015636105
"('3 STRIPEY MICE FELTCRAFT',)",1,447,3.1769722814498933,0.031769722814498934
"('3 STRIPEY MICE FELTCRAFT', 'PINK CREAM FELT CRAFT TRINKET BOX')",2,124,0.8813077469793886,0.008813077469793887
"('3 STRIPEY MICE FELTCRAFT', 'FELTCRAFT BUTTERFLY HEARTS')",2,208,1.4783226723525231,0.014783226723525231
"('3 STRIPEY MICE FELTCRAFT', 'FELTCRAFT 6 FLOWER FRIENDS', 'FELTCRAFT BUTTERFLY HEARTS')",3,122,0.867093105899076,0.00867093105899076
"('3 STRIPEY MICE FELTCRAFT', 'FELTCRAFT 6 FLOWER FRIENDS')",2,214,1.5209665955934613,0.015209665955934613
"('SET OF 72 RETRO SPOT PAPER  DOILIES',)",1,449,3.1911869225302065,0.031911869225302064
"('PACK OF 60 PINK PAISLEY CAKE CASES', 'SET OF 72 RETRO SPOT PAPER  DOILIES')",2,118,0.8386638237384506,0.008386638237384506
"('SET OF 72 RETRO SPOT PAPER  DOILIES', 'SET/5 RED SPOTTY LID GLASS BOWLS')",2,119,0.845771144278607,0.00845771144278607
"('60 TEATIME FAIRY CAKE CASES', 'SET OF 72 RETRO SPOT PAPER  DOILIES')",2,125,0.8884150675195452,0.008884150675195452
"('SET OF 72 RETRO SPOT PAPER  DOILIES', 'SET/20 RED SPOTTY PAPER NAPKINS')",2,129,0.9168443496801706,0.009168443496801706
"('PACK OF 72 RETRO SPOT CAKE CASES', 'SET OF 72 RETRO SPOT PAPER  DOILIES')",2,235,1.6702203269367448,0.016702203269367447
"('WOOD BLACK BOARD ANT WHITE FINISH',)",1,452,3.212508884150675,0.03212508884150675
"('WOOD BLACK BOARD ANT WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,106,0.7533759772565742,0.007533759772565742
"('WOOD BLACK BOARD ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",2,127,0.9026297085998579,0.009026297085998579
"('WOOD BLACK BOARD ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",2,148,1.0518834399431414,0.010518834399431415
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD BLACK BOARD ANT WHITE FINISH')",2,171,1.2153518123667377,0.012153518123667377
"('TEA TIME CAKE STAND IN GIFT BOX',)",1,454,3.226723525230988,0.03226723525230988
"('60 TEATIME FAIRY CAKE CASES', 'TEA TIME CAKE STAND IN GIFT BOX')",2,110,0.7818052594171997,0.007818052594171997
"('STRAWBERRY CERAMIC TRINKET BOX', 'TEA TIME CAKE STAND IN GIFT BOX')",2,112,0.7960199004975124,0.007960199004975124
"('TEA TIME CAKE STAND IN GIFT BOX', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,120,0.8528784648187633,0.008528784648187633
"('JUMBO BAG RED WHITE SPOTTY',)",1,457,3.248045486851457,0.03248045486851457
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG RED WHITE SPOTTY')",2,100,0.7107320540156361,0.007107320540156361
"('JUMBO BAG RED WHITE SPOTTY', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,106,0.7533759772565742,0.007533759772565742
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED WHITE SPOTTY')",2,111,0.7889125799573561,0.00788912579957356
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED WHITE SPOTTY')",2,122,0.867093105899076,0.00867093105899076
"('JUMBO BAG RED WHITE SPOTTY', 'JUMBO STORAGE BAG SUKI')",2,131,0.9310589907604833,0.009310589907604833
"('JUMBO BAG RED WHITE SPOTTY', 'JUMBO BAG STRAWBERRY')",2,150,1.0660980810234542,0.010660980810234541
"('RED 3 PIECE MINI DOTS CUTLERY SET',)",1,457,3.248045486851457,0.03248045486851457
"('PACK OF 72 RETRO SPOT CAKE CASES', 'RED 3 PIECE MINI DOTS CUTLERY SET')",2,113,0.8031272210376688,0.008031272210376687
"('LUNCH BAG RED SPOTTY', 'RED 3 PIECE MINI DOTS CUTLERY SET')",2,119,0.845771144278607,0.00845771144278607
"('RECIPE BOX PANTRY YELLOW DESIGN',)",1,466,3.312011371712864,0.03312011371712864
"('RECIPE BOX PANTRY YELLOW DESIGN', 'REGENCY CAKESTAND 3 TIER')",2,102,0.7249466950959489,0.007249466950959489
"('RECIPE BOX PANTRY YELLOW DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,106,0.7533759772565742,0.007533759772565742
"('EDWARDIAN PARASOL NATURAL',)",1,469,3.3333333333333335,0.03333333333333333
"('EDWARDIAN PARASOL NATURAL', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,114,0.810234541577825,0.00810234541577825
"('EDWARDIAN PARASOL BLACK', 'EDWARDIAN PARASOL NATURAL')",2,264,1.8763326226012793,0.018763326226012792
"('BAKING SET SPACEBOY DESIGN',)",1,469,3.3333333333333335,0.03333333333333333
"('BAKING SET 9 PIECE RETROSPOT', 'BAKING SET SPACEBOY DESIGN')",2,233,1.656005685856432,0.01656005685856432
"('HEART FILIGREE DOVE  SMALL',)",1,473,3.3617626154939586,0.03361762615493959
"('HEART FILIGREE DOVE  SMALL', 'HEART IVORY TRELLIS LARGE')",2,107,0.7604832977967306,0.007604832977967307
"('ASSORTED COLOUR BIRD ORNAMENT', 'HEART FILIGREE DOVE  SMALL')",2,111,0.7889125799573561,0.00788912579957356
"('HEART FILIGREE DOVE  SMALL', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,200,1.4214641080312722,0.014214641080312722
"('POTTING SHED TEA MUG',)",1,473,3.3617626154939586,0.03361762615493959
"('POTTING SHED TEA MUG', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,119,0.845771144278607,0.00845771144278607
"('PACK 20 ENGLISH ROSE PAPER NAPKINS',)",1,476,3.383084577114428,0.03383084577114428
"('60 TEATIME FAIRY CAKE CASES', 'PACK 20 ENGLISH ROSE PAPER NAPKINS')",2,106,0.7533759772565742,0.007533759772565742
"('PACK 20 ENGLISH ROSE PAPER NAPKINS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,124,0.8813077469793886,0.008813077469793887
"('PACK 20 ENGLISH ROSE PAPER NAPKINS', 'SET/20 RED SPOTTY PAPER NAPKINS')",2,186,1.3219616204690832,0.013219616204690832
"('HEART IVORY TRELLIS LARGE',)",1,479,3.404406538734897,0.03404406538734897
"('HEART IVORY TRELLIS LARGE', 'ZINC METAL HEART DECORATION')",2,108,0.767590618336887,0.00767590618336887
"('HEART IVORY TRELLIS LARGE', 'HEART OF WICKER LARGE')",2,128,0.9097370291400142,0.009097370291400142
"('HEART IVORY TRELLIS LARGE', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,223,1.5849324804548686,0.015849324804548686
"('PAPER CHAIN KIT RETRO SPOT',)",1,479,3.404406538734897,0.03404406538734897
"('PAPER CHAIN KIT RETRO SPOT', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,105,0.7462686567164178,0.007462686567164179
"('PACK OF 72 RETRO SPOT CAKE CASES', 'PAPER CHAIN KIT RETRO SPOT')",2,117,0.8315565031982943,0.008315565031982943
"('PAPER BUNTING RETRO SPOTS', 'PAPER CHAIN KIT RETRO SPOT')",2,162,1.1513859275053304,0.011513859275053304
"('KNITTED UNION FLAG HOT WATER BOTTLE',)",1,483,3.4328358208955225,0.034328358208955224
"('KNITTED UNION FLAG HOT WATER BOTTLE', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,117,0.8315565031982943,0.008315565031982943
"('CHOCOLATE HOT WATER BOTTLE', 'KNITTED UNION FLAG HOT WATER BOTTLE')",2,135,0.9594882729211088,0.009594882729211088
"('KNITTED UNION FLAG HOT WATER BOTTLE', 'SCOTTIE DOG HOT WATER BOTTLE')",2,138,0.9808102345415779,0.009808102345415778
"('HOT WATER BOTTLE TEA AND SYMPATHY', 'KNITTED UNION FLAG HOT WATER BOTTLE')",2,147,1.0447761194029852,0.010447761194029851
"('KNITTED UNION FLAG HOT WATER BOTTLE', 'RED WOOLLY HOTTIE WHITE HEART.')",2,212,1.5067519545131485,0.015067519545131485
"('POTTERING IN THE SHED METAL SIGN',)",1,485,3.447050461975835,0.03447050461975835
"('BATHROOM METAL SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,105,0.7462686567164178,0.007462686567164179
"('NO SINGING METAL SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,111,0.7889125799573561,0.00788912579957356
"('PLEASE ONE PERSON METAL SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,129,0.9168443496801706,0.009168443496801706
"('COOK WITH WINE METAL SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,133,0.9452736318407959,0.00945273631840796
"('GIN + TONIC DIET METAL SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,151,1.0732054015636106,0.010732054015636105
"('POTTERING IN THE SHED METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,163,1.1584932480454868,0.011584932480454868
"('HAND OVER THE CHOCOLATE   SIGN', 'POTTERING IN THE SHED METAL SIGN')",2,177,1.2579957356076759,0.01257995735607676
"('SINGLE HEART ZINC T-LIGHT HOLDER',)",1,488,3.468372423596304,0.03468372423596304
"('SINGLE HEART ZINC T-LIGHT HOLDER', 'ZINC METAL HEART DECORATION')",2,116,0.8244491826581379,0.00824449182658138
"('SINGLE HEART ZINC T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,179,1.2722103766879886,0.012722103766879886
"('HANGING HEART ZINC T-LIGHT HOLDER', 'SINGLE HEART ZINC T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",3,115,0.8173418621179815,0.008173418621179816
"('HANGING HEART ZINC T-LIGHT HOLDER', 'SINGLE HEART ZINC T-LIGHT HOLDER')",2,294,2.0895522388059704,0.020895522388059702
"('FAWN BLUE HOT WATER BOTTLE',)",1,489,3.475479744136461,0.03475479744136461
"('FAWN BLUE HOT WATER BOTTLE', 'RED WOOLLY HOTTIE WHITE HEART.')",2,117,0.8315565031982943,0.008315565031982943
"('FAWN BLUE HOT WATER BOTTLE', 'HOT WATER BOTTLE TEA AND SYMPATHY')",2,124,0.8813077469793886,0.008813077469793887
"('FAWN BLUE HOT WATER BOTTLE', 'SCOTTIE DOG HOT WATER BOTTLE')",2,135,0.9594882729211088,0.009594882729211088
"('RIBBON REEL STRIPES DESIGN',)",1,490,3.482587064676617,0.03482587064676617
"('6 RIBBONS RUSTIC CHARM', 'RIBBON REEL STRIPES DESIGN')",2,102,0.7249466950959489,0.007249466950959489
"('RIBBON REEL STRIPES DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,120,0.8528784648187633,0.008528784648187633
"('PLASTERS IN TIN SKULLS',)",1,490,3.482587064676617,0.03482587064676617
"('LUNCH BAG  BLACK SKULL.', 'PLASTERS IN TIN SKULLS')",2,108,0.767590618336887,0.00767590618336887
"('PLASTERS IN TIN SKULLS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,113,0.8031272210376688,0.008031272210376687
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SKULLS')",2,178,1.2651030561478323,0.012651030561478323
"('PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY')",3,107,0.7604832977967306,0.007604832977967307
"('PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN VINTAGE PAISLEY')",2,197,1.4001421464108033,0.014001421464108032
"('PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY')",3,104,0.7391613361762616,0.0073916133617626155
"('PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN WOODLAND ANIMALS')",2,210,1.4925373134328357,0.014925373134328358
"('PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS')",3,122,0.867093105899076,0.00867093105899076
"('PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN SPACEBOY')",2,215,1.5280739161336176,0.015280739161336177
"('HANGING JAM JAR T-LIGHT HOLDER',)",1,496,3.5252309879175545,0.03525230987917555
"('COLOUR GLASS T-LIGHT HOLDER HANGING', 'HANGING JAM JAR T-LIGHT HOLDER')",2,119,0.845771144278607,0.00845771144278607
"('HANGING JAM JAR T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,146,1.0376687988628288,0.010376687988628288
"('EDWARDIAN PARASOL BLACK',)",1,498,3.5394456289978677,0.03539445628997868
"('EDWARDIAN PARASOL BLACK', 'WOODEN FRAME ANTIQUE WHITE')",2,105,0.7462686567164178,0.007462686567164179
"('EDWARDIAN PARASOL BLACK', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,129,0.9168443496801706,0.009168443496801706
"('CREAM CUPID HEARTS COAT HANGER',)",1,503,3.5749822316986495,0.03574982231698649
"('CREAM CUPID HEARTS COAT HANGER', 'WOOD 2 DRAWER CABINET WHITE FINISH')",2,120,0.8528784648187633,0.008528784648187633
"('CREAM CUPID HEARTS COAT HANGER', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,130,0.9239516702203269,0.00923951670220327
"('CREAM CUPID HEARTS COAT HANGER', 'WOODEN PICTURE FRAME WHITE FINISH')",2,146,1.0376687988628288,0.010376687988628288
"('CREAM CUPID HEARTS COAT HANGER', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",3,116,0.8244491826581379,0.00824449182658138
"('CREAM CUPID HEARTS COAT HANGER', 'WOODEN FRAME ANTIQUE WHITE')",2,148,1.0518834399431414,0.010518834399431415
"('CREAM CUPID HEARTS COAT HANGER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,229,1.6275764036958067,0.016275764036958067
"('STRAWBERRY CHARLOTTE BAG',)",1,504,3.582089552238806,0.03582089552238806
"('LUNCH BAG PINK RETROSPOT', 'STRAWBERRY CHARLOTTE BAG')",2,103,0.7320540156361052,0.007320540156361052
"('JUMBO STORAGE BAG SUKI', 'STRAWBERRY CHARLOTTE BAG')",2,111,0.7889125799573561,0.00788912579957356
"('LUNCH BAG  BLACK SKULL.', 'STRAWBERRY CHARLOTTE BAG')",2,115,0.8173418621179815,0.008173418621179816
"('LUNCH BAG CARS BLUE', 'STRAWBERRY CHARLOTTE BAG')",2,116,0.8244491826581379,0.00824449182658138
"('LUNCH BAG SPACEBOY DESIGN', 'STRAWBERRY CHARLOTTE BAG')",2,116,0.8244491826581379,0.00824449182658138
"('STRAWBERRY CHARLOTTE BAG', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,119,0.845771144278607,0.00845771144278607
"('LUNCH BAG WOODLAND', 'STRAWBERRY CHARLOTTE BAG')",2,121,0.8599857853589197,0.008599857853589197
"('LUNCH BAG SUKI  DESIGN', 'STRAWBERRY CHARLOTTE BAG')",2,136,0.9665955934612651,0.009665955934612652
"('JUMBO BAG STRAWBERRY', 'STRAWBERRY CHARLOTTE BAG')",2,140,0.9950248756218906,0.009950248756218905
"('LUNCH BAG RED SPOTTY', 'STRAWBERRY CHARLOTTE BAG')",2,144,1.023454157782516,0.01023454157782516
"('LUNCH BAG RED SPOTTY', 'RED SPOTTY CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG')",3,103,0.7320540156361052,0.007320540156361052
"('STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG')",2,191,1.357498223169865,0.01357498223169865
"('RED SPOTTY CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG')",3,119,0.845771144278607,0.00845771144278607
"('RED SPOTTY CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG')",2,244,1.734186211798152,0.01734186211798152
"('JUMBO BAG SPACEBOY DESIGN',)",1,504,3.582089552238806,0.03582089552238806
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG  BLACK SKULL.')",2,103,0.7320540156361052,0.007320540156361052
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE')",2,113,0.8031272210376688,0.008031272210376687
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG RED SPOTTY')",2,115,0.8173418621179815,0.008173418621179816
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG PINK RETROSPOT')",2,117,0.8315565031982943,0.008315565031982943
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG SPACEBOY DESIGN')",2,121,0.8599857853589197,0.008599857853589197
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SPACEBOY DESIGN')",2,123,0.8742004264392323,0.008742004264392323
"('JUMBO BAG OWLS', 'JUMBO BAG SPACEBOY DESIGN')",2,125,0.8884150675195452,0.008884150675195452
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SPACEBOY DESIGN')",2,134,0.9523809523809524,0.009523809523809525
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SKULLS')",2,139,0.9879175550817342,0.009879175550817342
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN')",2,152,1.0803127221037667,0.010803127221037668
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI  DESIGN')",3,101,0.7178393745557924,0.007178393745557924
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG STRAWBERRY')",2,157,1.1158493248045487,0.011158493248045487
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI')",3,102,0.7249466950959489,0.007249466950959489
"('JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN')",2,176,1.2508884150675197,0.012508884150675196
"('JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI')",3,105,0.7462686567164178,0.007462686567164179
"('JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG SPACEBOY DESIGN')",2,177,1.2579957356076759,0.01257995735607676
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",2,202,1.4356787491115848,0.014356787491115849
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,101,0.7178393745557924,0.007178393745557924
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,125,0.8884150675195452,0.008884150675195452
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SPACEBOY DESIGN')",2,205,1.4570007107320542,0.01457000710732054
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI')",3,111,0.7889125799573561,0.00788912579957356
"('JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI')",2,236,1.6773276474769012,0.016773276474769012
"('HANGING HEART JAR T-LIGHT HOLDER',)",1,509,3.617626154939588,0.03617626154939588
"('HANGING HEART JAR T-LIGHT HOLDER', 'HANGING HEART ZINC T-LIGHT HOLDER')",2,104,0.7391613361762616,0.0073916133617626155
"('HANGING HEART JAR T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,177,1.2579957356076759,0.01257995735607676
"('PACK OF 60 SPACEBOY CAKE CASES',)",1,511,3.6318407960199006,0.03631840796019901
"('LUNCH BAG SUKI  DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES')",2,102,0.7249466950959489,0.007249466950959489
"('PACK OF 60 SPACEBOY CAKE CASES', 'PLASTERS IN TIN SPACEBOY')",2,106,0.7533759772565742,0.007533759772565742
"('LUNCH BAG SPACEBOY DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES')",2,121,0.8599857853589197,0.008599857853589197
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",2,152,1.0803127221037667,0.010803127221037668
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",3,100,0.7107320540156361,0.007107320540156361
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",3,104,0.7391613361762616,0.0073916133617626155
"('PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,173,1.2295664534470503,0.012295664534470504
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,101,0.7178393745557924,0.007178393745557924
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,103,0.7320540156361052,0.007320540156361052
"('PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",2,191,1.357498223169865,0.01357498223169865
"('PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,103,0.7320540156361052,0.007320540156361052
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,110,0.7818052594171997,0.007818052594171997
"('PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",2,205,1.4570007107320542,0.01457000710732054
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",3,113,0.8031272210376688,0.008031272210376687
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",3,138,0.9808102345415779,0.009808102345415778
"('PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",2,216,1.535181236673774,0.01535181236673774
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",3,142,1.0092395167022032,0.010092395167022032
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES')",2,247,1.755508173418621,0.017555081734186212
"('HAND WARMER BIRD DESIGN',)",1,517,3.6744847192608385,0.036744847192608385
"('HAND WARMER BIRD DESIGN', ""PAPER CHAIN KIT 50'S CHRISTMAS"")",2,105,0.7462686567164178,0.007462686567164179
"('HAND WARMER BIRD DESIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,106,0.7533759772565742,0.007533759772565742
"('HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN')",2,254,1.8052594171997158,0.018052594171997158
"('HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN', 'HAND WARMER SCOTTY DOG DESIGN')",3,172,1.2224591329068941,0.01222459132906894
"('HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN')",2,292,2.0753375977256576,0.020753375977256575
"('JUMBO BAG OWLS',)",1,525,3.731343283582089,0.03731343283582089
"('JUMBO BAG OWLS', 'LUNCH BAG SUKI  DESIGN')",2,103,0.7320540156361052,0.007320540156361052
"('JUMBO BAG OWLS', 'JUMBO BAG PINK WITH WHITE SPOTS')",2,104,0.7391613361762616,0.0073916133617626155
"('JUMBO BAG OWLS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,109,0.7746979388770434,0.007746979388770434
"('JUMBO BAG OWLS', 'JUMBO BAG PINK VINTAGE PAISLEY')",2,121,0.8599857853589197,0.008599857853589197
"('JUMBO BAG OWLS', 'JUMBO BAG SCANDINAVIAN PAISLEY')",2,125,0.8884150675195452,0.008884150675195452
"('JUMBO BAG OWLS', 'JUMBO STORAGE BAG SKULLS')",2,132,0.9381663113006397,0.009381663113006396
"('JUMBO BAG OWLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",2,158,1.122956645344705,0.01122956645344705
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG OWLS')",2,175,1.2437810945273633,0.012437810945273632
"('JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT')",2,181,1.2864250177683012,0.012864250177683013
"('JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI')",3,112,0.7960199004975124,0.007960199004975124
"('JUMBO BAG OWLS', 'JUMBO BAG STRAWBERRY')",2,188,1.336176261549396,0.013361762615493959
